parent_id,id,comment,user_id,written_at,updated_at,depth,ranks_up,ranks_down,best_score,user_reputation,replies_count
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thRsB7q1RViMBbqacbwI5iPcnM,"Arrest them too, it's called obstruction of justice.",u_pXYAFNIJAV1E,2025-02-28 22:15:23,2025-03-01 05:23:31,0,3,1,512,581850,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfzgZfGsfowF9QYCCKyKGUbYB5,"They are already breaking the law by interfering and obstructing law enforcement.  They should be arrested, charged and jailed.",u_qRLLbZ60hOn1,2025-02-28 09:53:48,2025-02-28 10:18:36,0,1,0,512,144460,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfq3iJFl9U1HDAddV0n7G8FQE0,Easy pickins arrest those running or hiding.,u_ByfAOwWDnrtz,2025-02-28 08:34:38,2025-02-28 08:58:22,0,2,0,511,103100,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoPhroVz84eSZAhkR2tU3XOLP,"Ron gochez??  Wow,  i recognize that name,  google him on his speech at UCLA where he reveals he is a revolutionary on mexican territory.  He is pro- che Guevara, pro fidel castro,  etc.   Bur most of all, at rhe time he was a highschool teacher teaching ethnic studies",u_mxcy3T5zHgh2,2025-02-28 08:21:07,2025-02-28 09:23:39,0,2,0,510,31340,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfmu5yY7hiabA6tnAyXbah3ZZ5,Typical liberals helping criminals escape!,u_FotplhBffixY,2025-02-28 08:08:42,2025-02-28 09:09:31,0,6,0,509,562470,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgF3PfSTGyQAUZtKZMxCQquECa,D's once again showing themselves to be the enemy of America.,u_lkVmgdaGFi8c,2025-02-28 12:00:10,2025-02-28 14:09:07,0,3,0,509,110870,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfjdspXk4UUHSciEKUUSYPZpy7,"Suggesting lawbreakers be arrested was ""rejected?""",u_krMCEUr4PSdQ,2025-02-28 07:41:53,2025-03-01 10:27:12,0,2,0,509,143700,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tj8ADG2CwgSyqdEYDW0xhL9Qae,Just run some sirens every day to harass them.,u_QdQgnDVwl3el,2025-03-01 12:32:57,2025-03-01 15:03:02,0,4,0,509,215280,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thIQGnu3i9lvWzjdWMwvvphfZa,This can only create more stress on an already traumatized population.  I'm not sure ICE will be swayed from their mission and at some point those with good intentions are not going to be happy with their personal outcome.,u_yScovtleLWVt,2025-02-28 20:57:41,2025-02-28 20:58:44,0,0,0,508,33280,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thIQGnu3i9lvWzjdWMwvvphfZa,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thIQGnu3i9lvWzjdWMwvvphfZa_r_2thJbBkuAhpTfQhEzCyv5i2PPK0,"I know a couple who are pretty brazen. Honduran mom and daughter. The mom has been in the US for 25 years, no documents, the daughter got here about 5 years ago and refuses to learn English. No driver’s license, nothing. Both babysit dogs for a living, the daughter’s husband is American but unemployed. He said they haven’t received their documents. I think immigration didn’t believe it’s a legitimate marriage, they met online. Oh well.",u_qXciMOCPWs52,2025-02-28 21:07:21,2025-02-28 21:07:32,1,0,0,363,481990,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thIQGnu3i9lvWzjdWMwvvphfZa_r_2thJbBkuAhpTfQhEzCyv5i2PPK0,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thIQGnu3i9lvWzjdWMwvvphfZa_r_2thOy8elVHwCDS7SprPgK1rPreg,I understand the President is ready to declare English as our language and hints there won't be extra assistance for other languages.  Maybe a condition to stay here requires your learning the language.  Seems that might not be so offensive for taxpayer dollars.  ,u_yScovtleLWVt,2025-02-28 21:51:31,2025-02-28 21:52:01,2,0,0,454,33280,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgRtAh746TCSt6Wxn3z5fPB0mv,"Nothing clears the long check out lines at Walmart faster than screaming ""Ice Ice Baby""! lol",u_s2WR6UTeBdNV,2025-02-28 13:45:42,2025-02-28 14:11:41,0,3,0,507,99910,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgRtAh746TCSt6Wxn3z5fPB0mv,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgRtAh746TCSt6Wxn3z5fPB0mv_r_2tgSBWxq1Hg9ArLIHdGfNSD8aZy,Me dancing to the front of the line. Thanks Matty!! 🤣,u_X80sU1qbPDxR,2025-02-28 13:48:09,2025-02-28 13:51:00,1,1,0,520,37020,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfsX44x3LPzxMOWDtshwhQI9UM,"Arrest, take to the nearest wall and 🎯for being foreign terrorists.",u_ScAfC8waFJRJ,2025-02-28 08:54:59,2025-02-28 09:55:10,0,5,0,507,548640,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkDa5KxYNinIc4cwr6q8QUvgVk,The mayor of Oakland California warned that city of an ICE raid during Trumps first term. I never understood how that could be construed as anything but interfering with federal personnell in the course of performing their duties. About 800 criminals were not arrested. ,u_pMieZrzAWDwX,2025-03-01 21:47:18,2025-03-02 01:33:20,0,0,1,507,314280,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkg950XFzYwOolsw76m09tiNmD,"Not a big deal, they're within our borders, we can pursue them relentlessly. We are cutting off all of their avenues to income, such as no more medicaid, moving closer to e-verify, eliminating any federal programs that assist them. They can stay here if they want to be incredibly poor and are willing to constantly evade authorities.",u_x2ZAXtL43pZ5,2025-03-02 01:42:11,2025-03-02 01:42:41,0,0,0,506,204950,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgaACIZJbifQs5gSgolkeopPlc,The get- away driver is just as guilty as the ones in the bank.,u_A41ckYJu0HBf,2025-02-28 14:53:45,2025-02-28 15:09:42,0,2,0,506,26090,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg4AWbuD1GG5IOrsc0tl1sTeYh,"OK Tom, there they are. Go get them, arrest for aiding and abetting, harboring etc.",u_Fs5650vhpCK7,2025-02-28 10:30:40,2025-02-28 14:31:15,0,3,0,505,496000,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg5aJM1yulWSzBUZAEp7ZnfEH2,Paid volunteers.  These people that are interfering with federal law enforcement should be arrested and sent to prison.,u_h9QrSWfLLjcT,2025-02-28 10:42:18,2025-02-28 10:56:41,0,1,0,505,156310,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tflocIHP2uE0GNscfHMhRmrZlE,The priorities the democrats have are insane. They still think they beatdown the took in November was due to bigotry rather than their crazy far left policies. They have never been accused of being the brightest bulbs.,u_bg6fybAM5D4z,2025-02-28 07:59:45,2025-02-28 08:50:39,0,3,0,505,53630,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgvHdzD1r1UMW76u9JowRGz4Z4,"That should be criminal. I’m sorry but if your first act on American soil is a crime (coming to America illegally) you should get zero protections and be deported asap, regardless of age, experience, criminal history, etc. ",u_ggDOCMuAPWKG,2025-02-28 17:47:25,2025-02-28 18:20:31,0,1,0,504,314990,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkVc7eIhnIJ9b2CWWc7vmpiZ3d,Absolutely disgusting to warn criminals that law enforcement is in the area.  ,u_PfsBY8PHhYLv,2025-03-02 00:15:35,2025-03-02 04:52:32,0,2,0,503,136500,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg3AAAvStI692yIk7iTGdTvci2,"They have to leave their house at some point, at least mostStake out the house and wait for them to go to the grocery store and deal with them there.",u_QsDwAE77nGym,2025-02-28 10:22:23,2025-02-28 11:01:03,0,1,0,503,111050,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfkq140BMNpBK8PTwmCCBCzVek,"If you  want to stop this, deport those that are doing the bull horning , if they are citizens which I would say no way, then arrest them for breaking the law of impeding the work of Ice! If you punish some of these bums the trend will go away!",u_rJCs78bEyYmD,2025-02-28 07:51:43,2025-02-28 08:51:50,0,2,0,503,64430,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thOb312W8O7aR1fvaD6ACjrz4z,bring an extra bus,u_R2jUYkmTgmO0,2025-02-28 21:48:27,2025-03-01 10:29:42,0,4,1,502,132070,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqwwmCs4qBgOdYViHAQOuri8c,Can't the Feds just disguise their trucks as ICE cream vendors and blend in with the taco trucks?,u_k8IjiXkEX4Z7,2025-02-28 08:41:58,2025-02-28 08:57:16,0,2,0,502,75590,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqwwmCs4qBgOdYViHAQOuri8c,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqwwmCs4qBgOdYViHAQOuri8c_r_2tfsCOLtvOlnTVv28n9W0PFR6GD,"That is funny as heck LE, kinda like a Cheech and Chong ice cream van that slings pot as well, that would fit right in with them.",u_ScAfC8waFJRJ,2025-02-28 08:52:14,2025-02-28 10:34:06,1,2,0,451,548640,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqwwmCs4qBgOdYViHAQOuri8c_r_2tfsCOLtvOlnTVv28n9W0PFR6GD,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqwwmCs4qBgOdYViHAQOuri8c_r_2tg5YF5zl33gksD6CZsLDF53Vft,Bonnngggg,u_k8IjiXkEX4Z7,2025-02-28 10:42:02,2025-02-28 10:42:53,2,0,0,255,75630,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thwHAOshQl5I3lJ0EDqTCm1sPQ,"Melania Not a Legal Immigrant?  In Aug 2016, Trump promised to provide immigration documents to prove Melania was a legal immigrant.  But Trump never has provided this documentation!  I myself doubt Melania is in the USA legally!",u_4E6gPf1dfPTz,2025-03-01 02:25:23,2025-03-01 15:14:33,0,5,5,502,31960,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thwHAOshQl5I3lJ0EDqTCm1sPQ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thwHAOshQl5I3lJ0EDqTCm1sPQ_r_2tiCnxJ34J2DbvS3icc3LGowKpM,Prove it or be quite!,u_XVAPY8Cq1U1V,2025-03-01 04:41:18,2025-03-01 15:14:35,1,2,4,390,11870,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgA59ILD7gjTiQDzSlZifBZoJ4,This shock and awe is just one aspect hopefully.  The cutting all freebies should be the long term strategy,u_KIC3b61gMr3J,2025-02-28 11:19:17,2025-02-28 14:21:54,0,1,0,501,1470,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfznlKIvLJpjgY3ojA6jPTz7uE,"Quick!  Everybody get bullhorns and sirens and start ""alerting"" the community day and night wherever, whenever.  Run like scared mice they will.",u_JgoYYBf0WjrF,2025-02-28 09:54:45,2025-02-28 14:45:16,0,2,0,499,494720,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfx4t2DlSrGWzVF598NM7em3q3,"Have  a Grand opening building with a Free Taco and Corona beer promotion, that should work.🤣🤣🤣🤣",u_tNMQG0VRAKwr,2025-02-28 09:32:21,2025-02-28 09:51:11,0,2,0,497,113000,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2timIo5edqv1IR8qqzN7UmIjhpw,"Whether they're here legally or not doesn't matter to those people because they don't come here to abide by our laws, just here to leech off of the taxpayers. And the liberals are fine with this kind of behavior because they voted for it. They disparage our flag while holding up there countries flag with pride. You don't go into another country disrespecting thier people and thie policies. Least of all when you're here illegally. ",u_m2wRsMhfvbFA,2025-03-01 09:33:11,2025-03-01 21:04:49,0,4,4,497,37550,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgJZanqqLRbSNly0YvwvElneQX,Arrest them...along with the illegals.,u_DIyQs5ymZv7z,2025-02-28 12:37:20,2025-02-28 13:58:26,0,5,0,495,817170,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tiwOBXOFYNVuZNeAlTFuaz5Ikd,"They need to make a huge example of this. Send in 5x as many agents into any areas where these things are occurring.  Audit every employer possible.  Have them surround any areas where I'll eagle might be such as home depots, ag worker housing, dshs offices, etc.",u_mwEdunUyMDam,2025-03-01 10:56:08,2025-03-01 15:09:13,0,0,1,495,588400,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfnVw5KFjoF2HwbOB0qbg7aNFe,Arrest those that are doing this! They're obstructing federal law!,u_2iV3pGxpkuoL,2025-02-28 08:13:43,2025-02-28 09:09:24,0,3,1,495,305260,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thRS1qJneQBAWjUjLrl7lYoxWO,Keep up the good work. Prevent Trump and Musk from turning this country into a place that only benefit s the rich. I bet half the people on here have never met an undocumented worker.,u_QgStvqDqMOYT,2025-02-28 22:11:55,2025-03-01 15:16:19,0,3,4,494,7750,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thRS1qJneQBAWjUjLrl7lYoxWO,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thRS1qJneQBAWjUjLrl7lYoxWO_r_2thfejt8evjPlKJTyEndYxjMXOY,"Well said,  Julie!",u_3nE2LV8JjoVr,2025-03-01 00:08:43,2025-03-01 15:16:23,1,2,2,394,135590,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgG57Aa9KBeRxSJFMeAX6lGPpt,"Why would immigrants be scared? Oh. They're talking about illegal aliens, not immigrants.",u_yApPqwmLukYd,2025-02-28 12:08:37,2025-02-28 14:07:55,0,3,0,493,457460,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2th1l7YnuKHLBFjtyPIp4bPPzTT,Arrest them and prosecute as accomplices ,u_5bYb6sVazwIU,2025-02-28 18:40:40,2025-02-28 19:03:41,0,3,0,492,153050,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2th1l7YnuKHLBFjtyPIp4bPPzTT,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2th1l7YnuKHLBFjtyPIp4bPPzTT_r_2th1wvnob3IzPrX2HhjvHVGoou9,They are sheltering criminals. Just like Democratic cities.,u_tTCfKge1lUlG,2025-02-28 18:42:14,2025-02-28 19:57:46,1,2,0,434,11120,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgV4HMEK8hQOkOTdnN7hiYlDml,How many of these people from this group would lose their REAL jobs if they were arrested and charged...might make others think twice before making the same stoop. id mistake...,u_miC8vTycEdwn,2025-02-28 14:11:51,2025-02-28 14:19:05,0,1,0,492,59220,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoq3J5YBObt7zsNoRc65CgvXN,"So, they admit that illegals who are breaking the law are ""their community""? I can get a ticket for flashing my lights at other drivers to alert them of a speed trap. So why not arrest these clowns too?",u_5wA0Www2tf0K,2025-02-28 08:24:36,2025-02-28 09:13:24,0,3,0,491,16670,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoq3J5YBObt7zsNoRc65CgvXN,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoq3J5YBObt7zsNoRc65CgvXN_r_2tfp7SIxZUmMAQu84Mi3TMKRTrp,You are suggesting the people that help the illegals get arrested. Think about that. We cannot handle the illegals. You want to add more. Lol. It's all a game. And we lost. Need new rules. ,u_wAUYmspYfYKc,2025-02-28 08:26:55,2025-02-28 09:13:26,1,1,1,367,791850,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoq3J5YBObt7zsNoRc65CgvXN_r_2tfp7SIxZUmMAQu84Mi3TMKRTrp,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoq3J5YBObt7zsNoRc65CgvXN_r_2tfvMSyhpaBJtWPG91YMI8TC1Ig,Already have rules which were being ignored and perverted. Time for deportations and accountability.,u_5wA0Www2tf0K,2025-02-28 09:18:14,2025-02-28 09:23:17,2,1,0,459,16850,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoq3J5YBObt7zsNoRc65CgvXN_r_2tfvMSyhpaBJtWPG91YMI8TC1Ig,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfoq3J5YBObt7zsNoRc65CgvXN_r_2tfwjizvLhMO4aE588t8GF4oMFN,Hey tell me about it. I mixed South Korean. They appropriately impeached and put on trial their former treasonous president. Had four presidents in one week. School was still in. The bank stayed open. Everything just walked right along. I think we should be more like South Korea. ,u_wAUYmspYfYKc,2025-02-28 09:29:33,2025-02-28 09:29:53,3,0,0,366,791850,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqv4izMyCuaeK1sSVtGU7pKyr,Notice that the last names of those assisting the illegals....deport them as well for aiding and abetting...,u_IiyKPgAf4jsw,2025-02-28 08:41:43,2025-02-28 09:22:30,0,3,0,490,170820,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgTBjp5117qWMbZNKo3Qh07rGo,"I know a guy back in my hometown (culpeper VA) that worked at the greenhouse, he would get irritated at lunchtime because the illegals (yes, they hired 90% of their workers were undocumented) would take over the lunchroom, one day he ran into the lunchroom and yelled ICE was there, not even kidding, they scattered like cockroaches, they didn't come back to work for a week! It was hilarious... it was a very laid back peaceful week 😃...",u_miC8vTycEdwn,2025-02-28 13:56:24,2025-02-28 14:11:30,0,2,0,490,59220,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2ti7iksKJE8w8OyG9sEHeLbRbIl,I love reading MAGA posts acting like they know about the the law. I will give them this - they evidently know plenty about the laws regarding receiving food stamps and Medicaid.,u_nNa9PUtYksjw,2025-03-01 03:59:30,2025-03-01 21:00:59,0,5,5,489,19340,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2ti7iksKJE8w8OyG9sEHeLbRbIl,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2ti7iksKJE8w8OyG9sEHeLbRbIl_r_2tk80v0rw0zLQPIjrvI2vR44ko7,Meaning what?,u_SzHPekeeYhKW,2025-03-01 21:01:32,2025-03-01 21:01:32,1,0,0,297,1420,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkO6SwT8K1eC6sieGYA5sNjYKT,They do realize ICE is targeting criminals right? And exactly why would you want to prevent this? It literally makes your community safer. ,u_i1QJmLY2u07u,2025-03-01 23:13:50,2025-03-01 23:40:44,0,1,0,488,242880,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg71sHqGkEa0YHzMXuban5XDIk,Arrest them and put them in jail,u_WLZJUVxHNNgC,2025-02-28 10:54:11,2025-02-28 14:40:24,0,4,0,488,121370,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg71sHqGkEa0YHzMXuban5XDIk,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg71sHqGkEa0YHzMXuban5XDIk_r_2tg7xkjnCcCt6cz7k2AZXjKtpR1,No,u_zAL42S6joHwF,2025-02-28 11:01:52,2025-02-28 14:40:23,1,0,1,255,18760,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgLnFzMWMeQtpfrqzWeLdN6PtV,Sounds like those people are seriously underemployed if they have time for this nonsense. Time to charge them with interference with federal operations and aiding/abetting with some jail time to make them stop this childish nonsense.,u_e5TdCE3ify5x,2025-02-28 12:55:35,2025-02-28 13:57:26,0,1,0,486,51250,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfrFe3TLdNkaJRNCbUCVEdVofZ,Those people should be looking at long time lock up. ,u_3GEI1KbFMfYw,2025-02-28 08:44:27,2025-02-28 08:56:01,0,2,0,486,126460,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tiaZLgDq1y8Om95EAJFVavr9Gj,Sounds like disturbing the peace &amp; interference with a law enforcement officer. Arrest them. ,u_yCYc9xsVCIXf,2025-03-01 07:56:42,2025-03-01 15:11:17,0,4,3,485,385780,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgBKClrrzNn6h8b3vfx3EtAN7L,Of course guy is a teacher. Activists have infiltrated everything and it’s horrible. ,u_mYQu03q9ChQv,2025-02-28 11:29:30,2025-02-28 14:18:56,0,2,0,485,62640,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tiusIQnIsxFO6u5O0TkA2uctjv,"It does give you a good idea... When ICE is not even around, drive by the food trucks, the restaurants, the construction sites, the landscapers, the farm workers, the schools, the churches, the shelters, the neighborhoods where they live and on and on with the same type of warnings. Put some fear into them and turn the tables, then they will not know if the ICE warnings are real or not.",u_QRyd43BIEe4K,2025-03-01 10:43:40,2025-03-01 15:09:27,0,0,1,485,87130,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tj3ZAjmvkthoElSgIfXYc2JuVT,impeding federal law seems to be what they are doing.,u_XXhBWOIejCfN,2025-03-01 11:55:09,2025-03-01 19:06:35,0,2,1,484,206110,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thYAeAmdjEw9JPC6wIi1VLnNZY,What if these arrestees were involved in human trafficing? Those are daughters being forced into the sex trade. The people warning are ok with that?,u_rARZaoVHJ2wt,2025-02-28 23:07:10,2025-03-01 15:15:29,0,4,2,484,42260,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjsU2sFZFivvAd72cSG22KKsTM,I think 🧐 this is what you would call aiding and a betting. To assist or hamper a police investigation or action. Only classified as a misdemeanor. ,u_y59spz2Ru5Zw,2025-03-01 18:53:49,2025-03-01 18:53:50,0,0,0,484,17170,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjsU2sFZFivvAd72cSG22KKsTM,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjsU2sFZFivvAd72cSG22KKsTM_r_2tk2XJDyM2LRZLE19jL54JjqcYI,The betting?  NCAA tourney?,u_56jeSguDLuR3,2025-03-01 20:16:29,2025-03-01 20:17:20,1,0,0,358,175100,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thOIttUbpZIgkjGiRISeSek2Cd,"I'm so honestly confused. I keep reading about ""know your rights."" Do illegal aliens have rights? ",u_nCf5oRxtU2CY,2025-02-28 21:46:02,2025-02-28 23:22:10,0,2,0,482,233050,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgrUF9f74SZtNyziuHbuTIOzwx,Arrest them for obstruction and interference of an investigation. ,u_48BScZVTA1j7,2025-02-28 17:16:12,2025-02-28 17:18:43,0,1,0,482,23780,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfp5fETtrO7RrcY0nxc7UqBHVN,Prosecute!!,u_Es5QmQwdull7,2025-02-28 08:26:41,2025-02-28 09:00:35,0,3,0,481,13890,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfp5fETtrO7RrcY0nxc7UqBHVN,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfp5fETtrO7RrcY0nxc7UqBHVN_r_2tfpCSbxIKPQo9b7y0BZ6918zuJ,Prosecute who? The First Lady? ,u_wAUYmspYfYKc,2025-02-28 08:27:35,2025-02-28 09:13:22,1,0,4,310,791850,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfp5fETtrO7RrcY0nxc7UqBHVN_r_2tfpCSbxIKPQo9b7y0BZ6918zuJ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfp5fETtrO7RrcY0nxc7UqBHVN_r_2tfuqej7nSPieDJclFLNi4uVU6k,"Actually, what these people are doing falls under Treason",u_Es5QmQwdull7,2025-02-28 09:14:01,2025-02-28 09:14:42,2,0,0,316,13970,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tj5J949GAr1llNNjtYzQsbNE0u,Interference with an officer in the performance of his duty.,u_ALBd9EWhdocg,2025-03-01 12:09:28,2025-03-01 15:07:30,0,2,1,481,16100,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tj5J949GAr1llNNjtYzQsbNE0u,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tj5J949GAr1llNNjtYzQsbNE0u_r_2tj9FMb5WmFgHWW1JnjxkBu6vso,"Well, harboring criminals such as these freelo a ders is illegal, just as stopping arrest of any crime is illegal, and just why would anyone want to, it is none of their business, lol.",u_jDRBudQXbks6,2025-03-01 12:41:51,2025-03-01 15:07:35,1,0,1,318,238580,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg4c39U62yyndODW2PC6EOJeua,Stop anyone that's running or erratic driving. ,u_bKxvemeaF8XB,2025-02-28 10:34:19,2025-02-28 10:40:18,0,1,0,480,196620,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg4k7dTaPbyWR9t2Yrwe1glbSv,I'm just so glad that ICE is in town!  I'm just alerting the neighbors so they can celebrate too!,u_NAle1fSKDlP2,2025-02-28 10:35:23,2025-02-28 14:30:40,0,1,0,478,394980,0
